Name,Year,Count,Fraction
AALIYAH,2000,6,0.0004332755632582322
AALIYAH,2001,13,0.0009476600087476309
AALIYAH,2002,17,0.0012712181260749271
AALIYAH,2003,23,0.0016996748448122967
AALIYAH,2004,22,0.0016439994021820357
AALIYAH,2005,26,0.0019015578146712498
AALIYAH,2006,19,0.001378309756982227
AALIYAH,2007,19,0.001332398316970547
AALIYAH,2008,25,0.0017216445148405758
AALIYAH,2009,24,0.0016210739614994933
AALIYAH,2010,19,0.0013309050154104792
AALIYAH,2011,19,0.001317705804840835
AALIYAH,2012,21,0.0014628030091947619
AALIYAH,2013,27,0.0018660584698320546
AALIYAH,2014,28,0.0019046323379361947
AANYA,2010,7,0.0004903334267301765
AANYA,2012,5,0.00034828643076065756
AARYA,2013,5,0.00034556638330223235
AARYA,2014,6,0.00040813550098632746
ABBEY,1994,5,0.0002956131015726617
ABBEY,1996,6,0.0003692307692307692
ABBEY,1997,8,0.0005099764135908714
ABBEY,1998,8,0.0005309264666843643
ABBEY,1999,12,0.0008398656215005599
ABBEY,2001,8,0.000583175389998542
ABBEY,2002,14,0.0010468855155911165
ABBEY,2003,11,0.000812887969258055
ABBEY,2004,13,0.0009714541921984755
ABBEY,2005,12,0.0008776420683098077
ABBEY,2006,5,0.0003627130939426913
ABBEY,2007,7,0.0004908835904628332
ABBEY,2008,9,0.0006197920253426072
ABBEY,2009,9,0.0006079027355623101
ABBIE,1999,5,0.0003499440089585666
ABBIE,2001,7,0.0005102784662487243
ABBIE,2003,6,0.0004433934377771209
ABBIE,2004,5,0.00037363622776864444
ABBIE,2008,6,0.00041319468356173817
ABBIE,2013,6,0.00041467965996267884
ABBIE,2014,5,0.0003401129174886062
ABBIGAIL,2000,5,0.0003610629693818602
ABBIGAIL,2003,7,0.0005172923440733077
ABBIGAIL,2006,7,0.0005077983315197679
ABBIGAIL,2007,6,0.00042075736325385696
ABBIGAIL,2008,9,0.0006197920253426072
ABBIGAIL,2009,6,0.0004052684903748733
ABBIGAIL,2010,10,0.0007004763239002522
ABBIGAIL,2011,7,0.0004854705596782024
ABBIGAIL,2012,8,0.0005572582892170521
ABBY,1979,7,0.0004712852622365852
ABBY,1983,7,0.0004182350480970305
ABBY,1986,5,0.00030946339048090613
ABBY,1991,6,0.0003522780648191639
ABBY,1993,6,0.00035612535612535614
ABBY,1994,15,0.0008868393047179851
ABBY,1995,11,0.0006634499396863692
ABBY,1996,9,0.0005538461538461539
ABBY,1997,15,0.0009562057754828839
ABBY,1998,12,0.0007963897000265463
ABBY,1999,12,0.0008398656215005599
ABBY,2000,16,0.0011554015020219526
ABBY,2001,42,0.003061670797492346
ABBY,2002,30,0.0022433261048381064
ABBY,2003,21,0.0015518770322199232
ABBY,2004,19,0.0014198176655208488
ABBY,2005,36,0.002632926204929423
ABBY,2006,20,0.0014508523757707653
ABBY,2007,27,0.0018934081346423561
ABBY,2008,21,0.0014461813924660837
ABBY,2009,20,0.0013508949679162446
ABBY,2010,16,0.0011207621182404036
ABBY,2011,14,0.0009709411193564048
ABBY,2012,7,0.0004876010030649206
ABBY,2013,17,0.00117492570322759
ABBY,2014,21,0.001428474253452146
ABIGAIL,1977,6,0.00043572984749455336
ABIGAIL,1979,5,0.00033663233016898944
ABIGAIL,1980,6,0.0003853564547206166
ABIGAIL,1981,6,0.0003729719649406353
ABIGAIL,1982,9,0.000545091151353643
ABIGAIL,1987,5,0.0003154972236244321
ABIGAIL,1988,5,0.00030718191312895495
ABIGAIL,1990,12,0.0006967427277477791
ABIGAIL,1991,11,0.0006458431188351339
ABIGAIL,1992,8,0.00046563063849601303
ABIGAIL,1993,19,0.001127730294396961
ABIGAIL,1994,25,0.0014780655078633085
ABIGAIL,1995,35,0.0021109770808202654
ABIGAIL,1996,30,0.0018461538461538461
ABIGAIL,1997,36,0.002294893861158921
ABIGAIL,1998,50,0.0033182904167772765
ABIGAIL,1999,57,0.003989361702127659
ABIGAIL,2000,65,0.004693818601964182
ABIGAIL,2001,86,0.006269135442484327
ABIGAIL,2002,83,0.006206535556718761
ABIGAIL,2003,95,0.007020396098137748
ABIGAIL,2004,118,0.008817814975340009
ABIGAIL,2005,118,0.008630147005046442
ABIGAIL,2006,120,0.008705114254624592
ABIGAIL,2007,114,0.007994389901823282
ABIGAIL,2008,150,0.010329867089043454
ABIGAIL,2009,131,0.008848362039851402
ABIGAIL,2010,122,0.008545811151583076
ABIGAIL,2011,141,0.009778764130660934
ABIGAIL,2012,126,0.00877681805516857
ABIGAIL,2013,112,0.0077406869859700045
ABIGAIL,2014,134,0.009115026188694647
ABIGALE,2005,5,0.0003656841951290865
ABIGALE,2008,5,0.00034432890296811513
ABIGAYLE,2005,7,0.0005119578731807211
ABIGAYLE,2008,8,0.0005509262447489842
ABRIELLE,2013,5,0.00034556638330223235
ACACIA,1993,5,0.0002967711301044634
ACACIA,1995,7,0.0004221954161640531
ACACIA,1996,6,0.0003692307692307692
ACACIA,2002,6,0.0004486652209676213
ACACIA,2003,9,0.0006650901566656813
ACACIA,2005,6,0.00043882103415490383
ACACIA,2008,5,0.00034432890296811513
ACACIA,2009,5,0.00033772374197906115
ACACIA,2012,5,0.00034828643076065756
ACACIA,2013,7,0.0004837929366231253
ACACIA,2014,8,0.00054418066798177
ADA,1915,14,0.0035
ADA,1916,16,0.004460551993309172
ADA,1917,14,0.0042592029205962886
ADA,1918,10,0.0030497102775236353
ADA,1919,11,0.0031967451322290033
ADA,1920,11,0.002357984994640943
ADA,1921,6,0.0012903225806451613
ADA,1922,17,0.004034171808258187
ADA,1923,11,0.002702702702702703
ADA,1924,11,0.0027247956403269754
ADA,1925,6,0.0014316392269148174
ADA,1926,7,0.0017658930373360242
ADA,1927,7,0.0017283950617283952
ADA,1928,8,0.0018591680223100163
ADA,1930,9,0.002081887578070784
ADA,1931,6,0.0014910536779324055
ADA,1932,5,0.0012764871074802144
ADA,1933,7,0.0019498607242339832
ADA,1934,8,0.0021668472372697724
ADA,1940,6,0.001081275905568571
ADA,1941,5,0.0008074935400516795
ADA,1946,6,0.0006385696040868455
ADA,1949,5,0.00043233895373973193
ADA,1950,6,0.0005211952744961779
ADA,1958,5,0.0002967711301044634
ADA,1961,7,0.0004286064168503551
ADA,2000,8,0.0005777007510109763
ADA,2005,7,0.0005119578731807211
ADA,2007,8,0.0005610098176718093
ADA,2008,9,0.0006197920253426072
ADA,2009,8,0.0005403579871664978
ADA,2010,11,0.0007705239562902774
ADA,2011,10,0.0006935293709688606
ADA,2012,12,0.0008358874338255781
ADA,2013,12,0.0008293593199253577
ADA,2014,14,0.0009523161689680974
ADALYN,2011,8,0.0005548234967750884
ADALYN,2012,9,0.0006269155753691836
ADALYN,2013,10,0.0006911327666044647
ADALYN,2014,12,0.0008162710019726549
ADALYNN,2012,7,0.0004876010030649206
ADALYNN,2013,11,0.0007602460432649112
ADALYNN,2014,9,0.0006122032514794912
ADDILYN,2013,5,0.00034556638330223235
ADDISON,2004,6,0.00044836347332237334
ADDISON,2005,13,0.0009507789073356249
ADDISON,2006,15,0.001088139281828074
ADDISON,2007,69,0.004838709677419355
ADDISON,2008,63,0.004338544177398251
ADDISON,2009,73,0.004930766632894292
ADDISON,2010,63,0.004413000840571588
ADDISON,2011,70,0.004854705596782024
ADDISON,2012,54,0.0037614934522151016
ADDISON,2013,64,0.004423249706268574
ADDISON,2014,61,0.004149377593360996
ADDISYN,2008,8,0.0005509262447489842
ADDISYN,2010,8,0.0005603810591202018
ADDISYN,2012,6,0.00041794371691278906
ADDISYN,2013,6,0.00041467965996267884
ADDYSON,2006,6,0.0004352557127312296
ADDYSON,2007,5,0.0003506311360448808
ADDYSON,2009,11,0.0007429922323539345
ADDYSON,2010,11,0.0007705239562902774
ADDYSON,2011,13,0.0009015881822595187
ADDYSON,2012,5,0.00034828643076065756
ADELA,2014,5,0.0003401129174886062
ADELAIDE,1918,5,0.0015248551387618177
ADELAIDE,2007,8,0.0005610098176718093
ADELAIDE,2008,6,0.00041319468356173817
ADELAIDE,2009,8,0.0005403579871664978
ADELAIDE,2010,14,0.000980666853460353
ADELAIDE,2011,13,0.0009015881822595187
ADELAIDE,2012,15,0.0010448592922819727
ADELAIDE,2013,14,0.0009675858732462506
ADELAIDE,2014,16,0.00108836133596354
ADELE,1915,5,0.00125
ADELE,1918,5,0.0015248551387618177
ADELE,1942,6,0.00087706475661453
ADELE,1947,7,0.0006283098465128804
ADELE,1948,9,0.0008257638315441783
ADELE,1949,9,0.0007782101167315176
ADELE,1951,6,0.0005044560282495376
ADELE,1952,7,0.0005649261560810266
ADELE,1953,7,0.0005247376311844077
ADELE,1954,6,0.00043645886375209136
ADELE,1955,7,0.00048216007714561236
ADELE,1956,6,0.0003876469828143171
ADELE,1957,13,0.0007882609750181907
ADELE,1958,5,0.0002967711301044634
ADELE,1959,12,0.000710185239983429
ADELE,1960,13,0.0007690487458589683
ADELE,1961,10,0.0006122948812147931
ADELE,1962,10,0.0006167509559639817
ADELE,1963,11,0.0006983683575645991
ADELE,1965,7,0.000502620808501472
ADELE,1966,5,0.00037681814756198657
ADELE,1967,6,0.00044766097142430797
ADELE,1968,6,0.0004429351838181013
ADELE,1970,7,0.0004813974279623135
ADELE,1971,6,0.00044316419233325947
ADELE,1972,7,0.0005182497964018657
ADELE,1974,6,0.00044283710974979705
ADELE,1978,6,0.0004233401538135892
ADELE,1981,6,0.0003729719649406353
ADELE,1984,6,0.0003510208857427017
ADELE,1998,5,0.00033182904167772763
ADELE,2010,5,0.0003502381619501261
ADELE,2011,11,0.0007628823080657466
ADELE,2012,10,0.0006965728615213151
ADELE,2013,11,0.0007602460432649112
ADELE,2014,12,0.0008162710019726549
ADELINA,2006,5,0.0003627130939426913
ADELINE,1921,6,0.0012903225806451613
ADELINE,1923,7,0.0017199017199017199
ADELINE,1939,5,0.0010513036164844407
ADELINE,2005,5,0.0003656841951290865
ADELINE,2009,8,0.0005403579871664978
ADELINE,2010,6,0.0004202857943401513
ADELINE,2011,8,0.0005548234967750884
ADELINE,2012,5,0.00034828643076065756
ADELINE,2013,10,0.0006911327666044647
ADELINE,2014,5,0.0003401129174886062
ADELLE,2011,8,0.0005548234967750884
ADELLE,2012,5,0.00034828643076065756
ADELYN,2009,6,0.0004052684903748733
ADELYN,2010,6,0.0004202857943401513
ADELYN,2012,5,0.00034828643076065756
ADELYN,2013,10,0.0006911327666044647
ADELYN,2014,22,0.0014964968369498674
ADELYNN,2014,9,0.0006122032514794912
ADIA,2011,5,0.0003467646854844303
ADINA,1981,5,0.00031080997078386275
ADISON,2008,7,0.0004820604641553612
ADLEY,2014,5,0.0003401129174886062
ADRIA,2005,5,0.0003656841951290865
ADRIA,2010,5,0.0003502381619501261
ADRIA,2013,5,0.00034556638330223235
ADRIANA,1955,8,0.0005510400881664141
ADRIANA,1961,6,0.0003673769287288758
ADRIANA,1962,6,0.00037005057357838907
ADRIANA,1963,5,0.00031744016252936323
ADRIANA,1968,5,0.0003691126531817511
ADRIANA,1978,7,0.0004938968461158541
ADRIANA,1979,8,0.0005386117282703831
ADRIANA,1980,5,0.0003211303789338471
ADRIANA,1984,9,0.0005265313286140525
ADRIANA,1985,6,0.000363460140537921
ADRIANA,1986,5,0.00030946339048090613
ADRIANA,1987,6,0.0003785966683493185
ADRIANA,1988,7,0.00043005467838053694
ADRIANA,1990,7,0.00040643325785287115
ADRIANA,1991,8,0.0004697040864255519
ADRIANA,1992,10,0.0005820382981200163
ADRIANA,1993,5,0.0002967711301044634
ADRIANA,1996,6,0.0003692307692307692
ADRIANA,1997,6,0.00038248231019315357
ADRIANA,1998,11,0.0007300238916910008
ADRIANA,1999,9,0.0006298992161254199
ADRIANA,2000,10,0.0007221259387637204
ADRIANA,2001,7,0.0005102784662487243
ADRIANA,2002,11,0.0008225529051073058
ADRIANA,2003,10,0.0007389890629618681
ADRIANA,2004,11,0.0008219997010910178
ADRIANA,2005,15,0.0010970525853872596
ADRIANA,2006,7,0.0005077983315197679
ADRIANA,2007,5,0.0003506311360448808
ADRIANA,2008,16,0.0011018524894979684
ADRIANA,2009,18,0.0012158054711246201
ADRIANA,2010,8,0.0005603810591202018
ADRIANA,2011,14,0.0009709411193564048
ADRIANA,2012,17,0.0011841738645862357
ADRIANA,2013,15,0.0010366991499066972
ADRIANA,2014,7,0.0004761580844840487
ADRIANNA,1984,5,0.0002925174047855847
ADRIANNA,1988,5,0.00030718191312895495
ADRIANNA,1990,6,0.00034837136387388956
ADRIANNA,1991,7,0.0004109910756223579
ADRIANNA,1992,5,0.00029101914906000815
ADRIANNA,1993,9,0.0005341880341880342
ADRIANNA,1994,11,0.0006503488234598558
ADRIANNA,1995,10,0.0006031363088057901
ADRIANNA,1997,13,0.000828711672085166
ADRIANNA,1998,8,0.0005309264666843643
ADRIANNA,1999,15,0.0010498320268757
ADRIANNA,2000,7,0.0005054881571346043
ADRIANNA,2001,6,0.00043738154249890656
ADRIANNA,2003,7,0.0005172923440733077
ADRIANNA,2004,8,0.0005978179644298311
ADRIANNA,2005,16,0.0011701894244130768
ADRIANNA,2006,7,0.0005077983315197679
ADRIANNA,2007,10,0.0007012622720897616
ADRIANNA,2008,14,0.0009641209283107224
ADRIANNA,2009,21,0.0014184397163120568
ADRIANNA,2010,13,0.0009106192210703278
ADRIANNA,2011,13,0.0009015881822595187
ADRIANNA,2012,15,0.0010448592922819727
ADRIANNA,2013,15,0.0010366991499066972
ADRIANNA,2014,9,0.0006122032514794912
ADRIANNE,1975,5,0.00035839724750913915
ADRIANNE,1981,5,0.00031080997078386275
ADRIANNE,1984,5,0.0002925174047855847
ADRIANNE,1986,5,0.00030946339048090613
ADRIENNE,1935,6,0.001553196997152472
ADRIENNE,1949,5,0.00043233895373973193
ADRIENNE,1950,5,0.0004343293954134816
ADRIENNE,1951,5,0.0004203800235412813
ADRIENNE,1956,5,0.00032303915234526423
ADRIENNE,1957,9,0.000545719136551055
ADRIENNE,1958,5,0.0002967711301044634
ADRIENNE,1959,7,0.0004142747233236669
ADRIENNE,1960,5,0.00029578797917652626
ADRIENNE,1961,7,0.0004286064168503551
ADRIENNE,1962,15,0.0009251264339459727
ADRIENNE,1963,6,0.00038092819503523584
ADRIENNE,1964,6,0.00040211782052141276
ADRIENNE,1966,6,0.0004521817770743839
ADRIENNE,1967,9,0.000671491457136462
ADRIENNE,1968,15,0.0011073379595452533
ADRIENNE,1969,24,0.0016893080875624693
ADRIENNE,1970,19,0.0013066501616119937
ADRIENNE,1971,16,0.0011817711795553585
ADRIENNE,1972,20,0.0014807137040053306
ADRIENNE,1973,16,0.0012085504947503588
ADRIENNE,1974,16,0.0011808989593327921
ADRIENNE,1975,21,0.0015052684395383843
ADRIENNE,1976,19,0.0014089729328883944
ADRIENNE,1977,35,0.002541757443718228
ADRIENNE,1978,25,0.0017639173075566217
ADRIENNE,1979,28,0.0018851410489463408
ADRIENNE,1980,32,0.0020552344251766217
ADRIENNE,1981,28,0.0017405358363896315
ADRIENNE,1982,28,0.0016958391375446673
ADRIENNE,1983,25,0.0014936966003465375
ADRIENNE,1984,34,0.0019891183525419763
ADRIENNE,1985,27,0.0016355706324206445
ADRIENNE,1986,20,0.0012378535619236245
ADRIENNE,1987,14,0.0008833922261484099
ADRIENNE,1988,14,0.0008601093567610739
ADRIENNE,1989,14,0.0008426628144938004
ADRIENNE,1990,19,0.0011031759856006502
ADRIENNE,1991,19,0.0011155472052606858
ADRIENNE,1992,20,0.0011640765962400326
ADRIENNE,1993,19,0.001127730294396961
ADRIENNE,1994,9,0.000532103582830791
ADRIENNE,1995,16,0.0009650180940892642
ADRIENNE,1996,14,0.0008615384615384615
ADRIENNE,1997,11,0.0007012175686874482
ADRIENNE,1998,8,0.0005309264666843643
ADRIENNE,1999,8,0.0005599104143337066
ADRIENNE,2000,7,0.0005054881571346043
ADRIENNE,2001,12,0.0008747630849978131
ADRIENNE,2004,6,0.00044836347332237334
ADRIENNE,2007,5,0.0003506311360448808
ADRIENNE,2010,7,0.0004903334267301765
ADRIENNE,2012,5,0.00034828643076065756
ADRIENNE,2013,8,0.0005529062132835717
ADRIENNE,2014,7,0.0004761580844840487
AGATHA,1922,5,0.0011865211200759373
AGNES,1915,38,0.0095
AGNES,1916,47,0.013102871480345692
AGNES,1917,36,0.010952236081533314
AGNES,1918,31,0.009454101860323269
AGNES,1919,44,0.012786980528916013
AGNES,1920,49,0.010503751339764202
AGNES,1921,41,0.00881720430107527
AGNES,1922,33,0.007831039392501186
AGNES,1923,29,0.007125307125307125
AGNES,1924,44,0.010899182561307902
AGNES,1925,30,0.0071581961345740875
AGNES,1926,27,0.006811301715438951
AGNES,1927,24,0.005925925925925926
AGNES,1928,32,0.007436672089240065
AGNES,1929,21,0.005011933174224344
AGNES,1930,19,0.004395095998149434
AGNES,1931,21,0.005218687872763419
AGNES,1932,23,0.005871840694408987
AGNES,1933,23,0.006406685236768802
AGNES,1934,20,0.005417118093174431
AGNES,1935,16,0.0041418586590732595
AGNES,1936,17,0.004204798417017067
AGNES,1937,17,0.0038821648778259877
AGNES,1938,14,0.002961082910321489
AGNES,1939,9,0.0018923465096719932
AGNES,1940,19,0.003424040367633808
AGNES,1941,16,0.002583979328165375
AGNES,1942,18,0.00263119426984359
AGNES,1943,19,0.002431533145636038
AGNES,1944,15,0.0019255455712451862
AGNES,1945,19,0.002456367162249515
AGNES,1946,10,0.0010642826734780758
AGNES,1947,12,0.0010771025940220806
AGNES,1948,9,0.0008257638315441783
AGNES,1949,9,0.0007782101167315176
AGNES,1950,10,0.0008686587908269632
AGNES,1951,10,0.0008407600470825626
AGNES,1953,9,0.0006746626686656671
AGNES,1954,14,0.0010184040154215465
AGNES,1956,9,0.0005814704742214756
AGNES,1957,12,0.0007276255154014067
AGNES,1958,8,0.0004748338081671415
AGNES,1959,6,0.0003550926199917145
AGNES,1960,9,0.0005324183625177473
AGNES,1961,8,0.0004898359049718344
AGNES,1963,7,0.0004444162275411085
AGNES,1964,5,0.00033509818376784397
AGNES,1965,12,0.000861635671716809
AGNES,1968,5,0.0003691126531817511
AGNES,1969,7,0.0004927148588723868
AGNES,1970,6,0.0004126263668248401
AGNES,1973,5,0.00037767202960948713
AGNES,1974,6,0.00044283710974979705
AGNES,2014,6,0.00040813550098632746
AIDA,2006,5,0.0003627130939426913
AIDAN,2006,6,0.0004352557127312296
AIDAN,2007,6,0.00042075736325385696
AIKAM,2008,5,0.00034432890296811513
AIKAM,2009,7,0.00047281323877068556
AIKAM,2010,7,0.0004903334267301765
AIKAM,2011,9,0.0006241764338719745
AIKAM,2013,5,0.00034556638330223235
AIKO,1921,8,0.0017204301075268817
AIKO,1922,6,0.0014238253440911248
AIKO,1923,7,0.0017199017199017199
AIKO,1925,9,0.0021474588403722263
AIKO,1926,5,0.0012613521695257316
AIKO,1929,6,0.001431980906921241
AIKO,1930,9,0.002081887578070784
AIKO,1931,6,0.0014910536779324055
AILA,2009,8,0.0005403579871664978
AILA,2012,6,0.00041794371691278906
AILA,2013,8,0.0005529062132835717
AILEEN,1915,10,0.0025
AILEEN,1916,5,0.0013939224979091162
AILEEN,1917,9,0.0027380590203833284
AILEEN,1920,12,0.002572347266881029
AILEEN,1921,6,0.0012903225806451613
AILEEN,1922,8,0.0018984337921214998
AILEEN,1954,7,0.0005092020077107733
AILEEN,1955,8,0.0005510400881664141
AILEEN,1956,7,0.0004522548132833699
AILEEN,1958,5,0.0002967711301044634
AILEEN,1967,5,0.00037305080952025664
AILEEN,1970,5,0.00034385530568736676
AILEEN,1974,7,0.0005166432947080966
AILEEN,1976,6,0.0004449388209121246
AILEEN,1979,7,0.0004712852622365852
AILEEN,1981,10,0.0006216199415677255
AILEEN,1983,5,0.0002987393200693075
AILEEN,1984,5,0.0002925174047855847
AILEEN,1992,6,0.00034922297887200976
AILEEN,2001,5,0.0003644846187490888
AILISH,2009,5,0.00033772374197906115
AIMEE,1968,5,0.0003691126531817511
AIMEE,1969,5,0.00035193918490884773
AIMEE,1971,5,0.0003693034936110496
AIMEE,1972,8,0.0005922854816021322
AIMEE,1973,7,0.0005287408414532819
AIMEE,1974,14,0.0010332865894161932
AIMEE,1975,10,0.0007167944950182783
AIMEE,1976,15,0.0011123470522803114
AIMEE,1977,21,0.0015250544662309367
AIMEE,1978,21,0.0014816905383475622
AIMEE,1979,25,0.0016831616508449472
AIMEE,1980,25,0.0016056518946692357
AIMEE,1981,21,0.0013054018772922235
AIMEE,1982,23,0.0013930107201259767
AIMEE,1983,22,0.001314453008304953
AIMEE,1984,21,0.001228573100099456
AIMEE,1985,22,0.001332687181972377
AIMEE,1986,26,0.0016092096305007119
AIMEE,1987,10,0.0006309944472488642
AIMEE,1988,17,0.0010444185046384468
AIMEE,1989,13,0.000782472613458529
AIMEE,1990,16,0.0009289903036637055
AIMEE,1991,15,0.0008806951620479098
AIMEE,1992,14,0.0008148536173680228
AIMEE,1993,18,0.0010683760683760685
AIMEE,1994,18,0.001064207165661582
AIMEE,1995,9,0.0005428226779252111
AIMEE,1996,14,0.0008615384615384615
AIMEE,1997,9,0.0005737234652897303
AIMEE,1998,6,0.00039819485001327314
AIMEE,1999,10,0.0006998880179171332
AIMEE,2000,10,0.0007221259387637204
AIMEE,2001,15,0.0010934538562472663
AIMEE,2002,7,0.0005234427577955582
AIMEE,2003,14,0.0010345846881466155
AIMEE,2004,8,0.0005978179644298311
AIMEE,2005,10,0.000731368390258173
AIMEE,2006,5,0.0003627130939426913
AIMEE,2008,9,0.0006197920253426072
AIMEE,2009,10,0.0006754474839581223
AIMEE,2010,7,0.0004903334267301765
AIMEE,2011,7,0.0004854705596782024
AIMEE,2012,7,0.0004876010030649206
AIMEE,2013,9,0.0006220194899440182
AIMEE,2014,8,0.00054418066798177
AINSLEY,1984,5,0.0002925174047855847
AINSLEY,1987,5,0.0003154972236244321
AINSLEY,1990,8,0.00046449515183185274
AINSLEY,1995,5,0.00030156815440289503
AINSLEY,1998,5,0.00033182904167772763
AINSLEY,1999,5,0.0003499440089585666
AINSLEY,2000,6,0.0004332755632582322
AINSLEY,2001,8,0.000583175389998542
AINSLEY,2002,11,0.0008225529051073058
AINSLEY,2003,13,0.0009606857818504287
AINSLEY,2004,10,0.0007472724555372889
AINSLEY,2005,7,0.0005119578731807211
AINSLEY,2006,14,0.0010155966630395357
AINSLEY,2007,14,0.0009817671809256663
AINSLEY,2008,14,0.0009641209283107224
AINSLEY,2009,17,0.001148260722728808
AINSLEY,2010,22,0.0015410479125805548
AINSLEY,2011,17,0.001178999930647063
AINSLEY,2012,19,0.0013234884368904987
AINSLEY,2013,10,0.0006911327666044647
AINSLEY,2014,20,0.0013604516699544248
AISHA,1991,7,0.0004109910756223579
AISHA,1994,6,0.000354735721887194
AISHA,1995,10,0.0006031363088057901
AISHA,1996,13,0.0008
AISHA,1997,5,0.00031873525849429466
AISHA,1998,7,0.0004645606583488187
AISHA,1999,9,0.0006298992161254199
AISHA,2000,6,0.0004332755632582322
AISHA,2001,10,0.0007289692374981776
AISHA,2002,7,0.0005234427577955582
AISHA,2003,13,0.0009606857818504287
AISHA,2004,8,0.0005978179644298311
AISHA,2005,9,0.0006582315512323558
AISHA,2006,8,0.0005803409503083062
AISHA,2007,7,0.0004908835904628332
AISHA,2008,7,0.0004820604641553612
AISHA,2009,10,0.0006754474839581223
AISHA,2010,9,0.0006304286915102269
AISHA,2011,5,0.0003467646854844303
AISHA,2012,6,0.00041794371691278906
AISHA,2013,10,0.0006911327666044647
AISHA,2014,8,0.00054418066798177
AISLINN,1998,6,0.00039819485001327314
AISLINN,1999,5,0.0003499440089585666
AISLINN,2009,5,0.00033772374197906115
AISLYNN,2011,5,0.0003467646854844303
AIYANA,1996,5,0.0003076923076923077
AIYANA,2000,5,0.0003610629693818602
AIYANA,2004,5,0.00037363622776864444
AIYANA,2008,5,0.00034432890296811513
AIYANA,2011,6,0.00041611762258131634
AJA,1980,5,0.0003211303789338471
AJA,1982,6,0.0003633941009024287
AJA,1988,5,0.00030718191312895495
AJA,1989,6,0.00036114120621162876
AJA,1993,5,0.0002967711301044634
AKASHA,2004,5,0.00037363622776864444
AKEMI,1945,5,0.0006464124111182935
AKEMI,1949,5,0.00043233895373973193
AKIKO,1923,5,0.0012285012285012285
AKIKO,1928,8,0.0018591680223100163
AKIKO,1929,5,0.0011933174224343676
AKIKO,1930,5,0.0011566042100393246
AKIRA,2013,5,0.00034556638330223235
ALAINA,1979,6,0.0004039587962027873
ALAINA,1982,13,0.0007873538852885954
ALAINA,1983,5,0.0002987393200693075
ALAINA,1984,14,0.0008190487333996373
ALAINA,1985,14,0.000848073661255149
ALAINA,1987,12,0.000757193336698637
ALAINA,1989,10,0.0006019020103527145
ALAINA,1990,6,0.00034837136387388956
ALAINA,1992,6,0.00034922297887200976
ALAINA,1993,6,0.00035612535612535614
ALAINA,1995,9,0.0005428226779252111
ALAINA,1996,5,0.0003076923076923077
ALAINA,2000,6,0.0004332755632582322
ALAINA,2008,6,0.00041319468356173817
ALAINA,2009,9,0.0006079027355623101
ALAINA,2010,8,0.0005603810591202018
ALAINA,2011,8,0.0005548234967750884
ALAINA,2013,7,0.0004837929366231253
ALAINA,2014,5,0.0003401129174886062
ALANA,1946,5,0.0005321413367390379
ALANA,1947,8,0.0007180683960147203
ALANA,1948,7,0.0006422607578676942
ALANA,1949,7,0.0006052745352356247
ALANA,1950,6,0.0005211952744961779
ALANA,1951,6,0.0005044560282495376
ALANA,1953,5,0.0003748125937031484
ALANA,1954,6,0.00043645886375209136
ALANA,1955,8,0.0005510400881664141
ALANA,1956,7,0.0004522548132833699
ALANA,1957,5,0.0003031772980839195
ALANA,1960,6,0.0003549455750118315
ALANA,1961,10,0.0006122948812147931
ALANA,1963,6,0.00038092819503523584
ALANA,1964,10,0.0006701963675356879
ALANA,1965,12,0.000861635671716809
ALANA,1966,12,0.0009043635541487678
ALANA,1967,13,0.0009699321047526673
ALANA,1968,15,0.0011073379595452533
ALANA,1969,15,0.0010558175547265433
ALANA,1970,21,0.0014441922838869404
ALANA,1971,13,0.0009601890833887288
ALANA,1972,15,0.001110535278003998
ALANA,1973,24,0.0018128257421255382
ALANA,1974,20,0.00147612369916599
ALANA,1975,22,0.001576947889040212
ALANA,1976,19,0.0014089729328883944
ALANA,1977,20,0.0014524328249818446
ALANA,1978,27,0.0019050306921611516
ALANA,1979,24,0.0016158351848111492
ALANA,1980,30,0.0019267822736030828
ALANA,1981,34,0.0021135078013302666
ALANA,1982,28,0.0016958391375446673
ALANA,1983,32,0.0019119316484435681
ALANA,1984,36,0.00210612531445621
ALANA,1985,35,0.0021201841531378724
ALANA,1986,35,0.002166243733366343
ALANA,1987,21,0.001325088339222615
ALANA,1988,25,0.0015359095656447747
ALANA,1989,26,0.001564945226917058
ALANA,1990,46,0.002670847123033153
ALANA,1991,35,0.0020549553781117895
ALANA,1992,28,0.0016297072347360457
ALANA,1993,27,0.0016025641025641025
ALANA,1994,23,0.0013598202672342437
ALANA,1995,28,0.0016887816646562123
ALANA,1996,28,0.001723076923076923
ALANA,1997,15,0.0009562057754828839
ALANA,1998,15,0.000995487125033183
ALANA,1999,9,0.0006298992161254199
ALANA,2000,10,0.0007221259387637204
ALANA,2001,10,0.0007289692374981776
ALANA,2002,7,0.0005234427577955582
ALANA,2003,18,0.0013301803133313626
ALANA,2004,12,0.0008967269466447467
ALANA,2005,13,0.0009507789073356249
ALANA,2006,13,0.0009430540442509974
ALANA,2007,7,0.0004908835904628332
ALANA,2008,14,0.0009641209283107224
ALANA,2009,5,0.00033772374197906115
ALANA,2010,6,0.0004202857943401513
ALANA,2011,6,0.00041611762258131634
ALANA,2013,5,0.00034556638330223235
ALANA,2014,9,0.0006122032514794912
ALANAH,1991,5,0.00029356505401596995
